,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
740,ahipara,-35.1667,173.1667,57.22,68,74,9.01,nz,1655298758
741,ilulissat,69.2167,-51.1,35.62,69,75,8.05,gl,1655298999
742,trofors,65.5333,13.4063,58.87,65,100,4.79,no,1655299143
743,jamestown,42.097,-79.2353,76.59,86,33,4.0,sh,1655298950
744,hofn,64.2539,-15.2082,50.76,67,100,6.2,is,1655299145
745,penzance,50.1186,-5.5371,66.88,72,20,10.36,gb,1655299147
746,hobart,-42.8794,147.3294,47.26,96,75,5.75,au,1655298825
747,vaini,-21.2,-175.2,71.76,88,75,4.61,to,1655299149
748,obama,35.4958,135.746,67.95,92,100,7.63,jp,1655299150
749,avera,33.194,-82.5271,84.54,63,26,4.9,pf,1655299151
750,gloversville,43.0528,-74.3438,72.18,77,0,0.0,us,1655298984
751,carnarvon,-24.8667,113.6333,69.87,100,40,12.66,au,1655299154
752,loudeac,48.1783,-2.7543,74.79,43,11,7.18,fr,1655299155
753,rikitea,-23.1203,-134.9692,72.55,70,72,5.79,pf,1655298920
754,bredasdorp,-34.5322,20.0403,57.18,51,13,8.16,za,1655298922
755,thompson,55.7435,-97.8558,62.76,100,100,3.44,ca,1655299158
756,hobart,-42.8794,147.3294,47.26,96,75,5.75,au,1655298825
757,yellowknife,62.456,-114.3525,61.32,63,75,6.91,ca,1655299039
758,butaritari,3.0707,172.7902,82.35,72,100,12.19,ki,1655299053
759,lompoc,34.6391,-120.4579,62.78,89,0,5.75,us,1655298384
760,rikitea,-23.1203,-134.9692,72.55,70,72,5.79,pf,1655298920
761,atuona,-9.8,-139.0333,78.13,67,61,21.3,pf,1655299023
762,norman wells,65.282,-126.8329,44.64,93,75,9.22,ca,1655298608
763,puerto ayora,-0.7393,-90.3518,71.55,93,84,5.99,ec,1655298893
764,faya,18.3851,42.4509,88.32,15,57,9.08,td,1655298671
765,busselton,-33.65,115.3333,62.01,80,87,11.83,au,1655298880
766,xuddur,4.1213,43.8894,90.3,30,20,20.31,so,1655299169
767,nautla,20.2167,-96.7833,77.88,81,96,3.91,mx,1655299171
768,busselton,-33.65,115.3333,62.01,80,87,11.83,au,1655298880
769,quelimane,-17.8786,36.8883,84.15,54,40,6.91,mz,1655299173
770,ushuaia,-54.8,-68.3,42.46,70,75,7.81,ar,1655298935
771,castro,-24.7911,-50.0119,52.97,78,100,1.81,cl,1655299175
772,vaini,-21.2,-175.2,71.76,88,75,4.61,to,1655299149
773,kaitangata,-46.2817,169.8464,45.52,83,83,10.83,nz,1655299179
774,qaanaaq,77.484,-69.3632,29.12,62,27,1.99,gl,1655298895
775,chokurdakh,70.6333,147.9167,63.52,32,100,10.04,ru,1655298852
776,tuktoyaktuk,69.4541,-133.0374,35.49,76,10,8.32,ca,1655298934
777,neuquen,-38.9516,-68.0591,33.69,93,0,0.0,ar,1655299183
778,anloga,5.7947,0.8973,80.47,78,100,13.0,gh,1655299184
779,butaritari,3.0707,172.7902,82.35,72,100,12.19,ki,1655299053
780,ushuaia,-54.8,-68.3,42.46,70,75,7.81,ar,1655298935
781,bengkulu,-3.8004,102.2655,77.81,84,100,2.44,id,1655299187
782,katsuura,35.1333,140.3,66.88,92,100,7.52,jp,1655299022
783,mataura,-46.1927,168.8643,44.47,96,75,4.54,pf,1655298996
784,albany,42.6001,-73.9662,70.65,68,25,2.46,au,1655298700
785,tiksi,71.6872,128.8694,37.56,80,100,12.97,ru,1655298646
786,nome,64.5011,-165.4064,44.67,87,100,17.27,us,1655299157
787,albany,42.6001,-73.9662,70.65,68,25,2.46,au,1655298700
788,ushuaia,-54.8,-68.3,42.46,70,75,7.81,ar,1655298935
789,busselton,-33.65,115.3333,62.01,80,87,11.83,au,1655298880
790,khorixas,-20.3667,14.9667,80.01,11,0,6.96,na,1655299197
791,araouane,18.9048,-3.5265,110.82,5,7,10.51,ml,1655298806
792,half moon bay,37.4636,-122.4286,60.96,82,0,9.22,us,1655298982
793,batemans bay,-35.7167,150.1833,52.11,72,5,5.41,au,1655299200
794,mataura,-46.1927,168.8643,44.47,96,75,4.54,pf,1655298996
795,beira,-19.8436,34.8389,82.49,65,20,5.75,mz,1655299202
796,ribeira grande,38.5167,-28.7,72.0,78,40,8.05,pt,1655299021
797,barrow,71.2906,-156.7887,33.82,93,100,9.22,us,1655298890
798,georgetown,5.4112,100.3354,82.33,86,40,4.61,sh,1655298922
799,upernavik,72.7868,-56.1549,28.98,65,32,5.7,gl,1655298915
800,codrington,-38.2667,141.9667,55.63,89,97,17.96,ag,1655299209
801,ushuaia,-54.8,-68.3,42.46,70,75,7.81,ar,1655298935
802,rikitea,-23.1203,-134.9692,72.55,70,72,5.79,pf,1655298920
803,cidreira,-30.1811,-50.2056,60.87,75,0,2.51,br,1655298905
804,poya,-21.35,165.15,72.73,89,2,5.12,nc,1655299214
805,hegang,47.4,130.3667,58.98,75,18,4.81,cn,1655299215
806,vostok,46.4856,135.8833,53.51,87,100,4.16,ru,1655299216
807,rikitea,-23.1203,-134.9692,72.55,70,72,5.79,pf,1655298920
808,huilong,31.8111,121.655,74.25,79,23,10.42,cn,1655299219
809,hilo,19.7297,-155.09,73.62,74,100,5.75,us,1655299098
810,puerto ayora,-0.7393,-90.3518,71.55,93,84,5.99,ec,1655298893
811,rikitea,-23.1203,-134.9692,72.55,70,72,5.79,pf,1655298920
812,port elizabeth,-33.918,25.5701,52.09,76,0,19.57,za,1655299080
813,hilo,19.7297,-155.09,73.62,74,100,5.75,us,1655299098
814,alenquer,-1.9417,-54.7383,79.03,78,26,6.73,br,1655299226
815,atuona,-9.8,-139.0333,78.13,67,61,21.3,pf,1655299023
816,kingori,-3.2833,36.9833,79.52,40,2,8.55,tz,1655299228
817,vila velha,-20.3297,-40.2925,75.15,63,0,6.91,br,1655299229
818,butaritari,3.0707,172.7902,82.35,72,100,12.19,ki,1655299053
819,jamestown,42.097,-79.2353,76.59,86,33,4.0,sh,1655298950
820,faanui,-16.4833,-151.75,80.29,70,6,20.58,pf,1655299009
821,rikitea,-23.1203,-134.9692,72.55,70,72,5.79,pf,1655298920
822,poum,-20.2333,164.0167,76.66,81,1,13.09,nc,1655299237
823,mataura,-46.1927,168.8643,44.47,96,75,4.54,pf,1655298996
824,jamestown,42.097,-79.2353,76.59,86,33,4.0,sh,1655298950
825,campbellton,48.0075,-66.6727,66.65,61,4,2.82,ca,1655299241
826,kahului,20.8947,-156.47,77.85,73,75,16.11,us,1655298995
827,rawson,-43.3002,-65.1023,45.03,73,7,3.47,ar,1655299244
828,srednekolymsk,67.45,153.6833,60.64,41,14,5.03,ru,1655299245
829,nuuk,64.1835,-51.7216,41.61,48,40,11.5,gl,1655299248
830,kudahuvadhoo,2.6708,72.8944,84.25,70,100,10.58,mv,1655299250
831,atuona,-9.8,-139.0333,78.13,67,61,21.3,pf,1655299023
832,khatanga,71.9667,102.5,63.39,31,10,12.01,ru,1655299057
833,hilo,19.7297,-155.09,73.62,74,100,5.75,us,1655299098
834,mogadishu,2.0371,45.3438,81.12,74,2,18.3,so,1655299254
835,trairi,-3.2778,-39.2689,81.61,61,12,11.95,br,1655298987
836,hilo,19.7297,-155.09,73.62,74,100,5.75,us,1655299098
837,fukue,32.6881,128.8419,71.6,87,100,10.45,jp,1655299257
838,kruisfontein,-34.0033,24.7314,48.88,63,19,20.85,za,1655298702
839,vaini,-21.2,-175.2,71.76,88,75,4.61,to,1655299149
840,new norfolk,-42.7826,147.0587,46.92,88,100,1.9,au,1655299067
841,vila franca do campo,37.7167,-25.4333,72.19,80,83,6.44,pt,1655299055
842,rikitea,-23.1203,-134.9692,72.55,70,72,5.79,pf,1655298920
843,punta arenas,-53.15,-70.9167,42.91,70,40,18.41,cl,1655298909
844,san patricio,28.017,-97.5169,84.88,77,100,12.48,mx,1655299264
845,nikolskoye,59.7035,30.7861,60.78,95,100,12.62,ru,1655299267
846,cabedelo,-6.9811,-34.8339,81.27,68,32,12.17,br,1655299160
847,kanniyakumari,8.0833,77.5667,83.17,75,84,21.72,in,1655299269
848,east london,-33.0153,27.9116,59.94,47,0,29.93,za,1655299270
849,bethel,41.3712,-73.414,75.52,66,0,10.36,us,1655298965
850,klaksvik,62.2266,-6.589,52.72,96,100,14.38,fo,1655299183
851,omsukchan,62.5333,155.8,47.93,78,100,5.97,ru,1655299274
852,victoria,22.2855,114.1577,77.32,93,100,1.99,cl,1655299031
853,ushuaia,-54.8,-68.3,42.46,70,75,7.81,ar,1655298935
854,nikolskoye,59.7035,30.7861,60.78,95,100,12.62,ru,1655299267
855,thinadhoo,0.5333,72.9333,84.07,70,92,7.65,mv,1655299276
856,chlorakas,34.8042,32.4083,81.55,65,20,17.27,cy,1655299279
857,kapaa,22.0752,-159.319,78.78,96,75,12.66,us,1655299054
858,newport,51.5877,-2.9984,75.78,58,100,8.01,us,1655298812
859,castro,-24.7911,-50.0119,52.97,78,100,1.81,cl,1655299175
860,ponta do sol,32.6667,-17.1,76.01,80,21,13.24,cv,1655299049
861,deputatskiy,69.3,139.9,55.85,51,97,7.09,ru,1655299285
862,rikitea,-23.1203,-134.9692,72.55,70,72,5.79,pf,1655298920
863,tuatapere,-46.1333,167.6833,44.35,91,100,6.98,nz,1655298811
864,kirakira,-10.4544,161.9205,79.7,85,90,8.3,sb,1655299288
865,chumikan,54.7183,135.315,36.18,99,100,4.12,ru,1655299289
866,pisco,-13.7,-76.2167,60.85,72,100,4.61,pe,1655299150
867,cockburn town,21.4612,-71.1419,81.09,76,2,18.28,bs,1655299292
868,dhidhdhoo,6.8833,73.1,83.21,76,99,17.07,mv,1655299293
869,ostrovnoy,68.0531,39.5131,59.95,55,100,14.81,ru,1655299296
870,yellowknife,62.456,-114.3525,61.32,63,75,6.91,ca,1655299039
871,katsuura,35.1333,140.3,66.88,92,100,7.52,jp,1655299022
872,albany,42.6001,-73.9662,70.65,68,25,2.46,au,1655298700
873,cape town,-33.9258,18.4232,62.38,70,26,5.99,za,1655298757
874,rikitea,-23.1203,-134.9692,72.55,70,72,5.79,pf,1655298920
875,katangli,51.7102,143.2326,50.81,87,48,3.11,ru,1655299303
876,burgeo,47.6167,-57.6152,56.32,65,100,6.82,ca,1655299304
877,dunedin,-45.8742,170.5036,44.8,70,55,1.99,nz,1655299305
878,fortuna,40.5982,-124.1573,52.93,93,100,3.44,us,1655299006
879,rikitea,-23.1203,-134.9692,72.55,70,72,5.79,pf,1655298920
880,cherskiy,68.75,161.3,52.43,44,0,6.91,ru,1655299309
881,geraldton,-28.7667,114.6,59.41,88,40,3.44,au,1655298989
882,collierville,35.042,-89.6645,83.95,84,0,9.22,us,1655298732
883,ust-maya,60.4167,134.5333,50.72,96,97,1.7,ru,1655299313
884,mataura,-46.1927,168.8643,44.47,96,75,4.54,pf,1655298996
885,bluff,-46.6,168.3333,44.8,81,100,21.65,nz,1655298924
886,mahebourg,-20.4081,57.7,74.25,83,75,11.5,mu,1655299316
887,jawhar,2.7809,45.5005,88.39,44,5,23.06,so,1655299317
888,rikitea,-23.1203,-134.9692,72.55,70,72,5.79,pf,1655298920
889,camapua,-19.5314,-54.0439,75.18,46,0,5.03,br,1655299253
890,panjakent,39.4952,67.6093,87.78,19,7,7.67,tj,1655299320
891,naze,28.3667,129.4833,74.32,94,100,4.97,jp,1655299321
892,atuona,-9.8,-139.0333,78.13,67,61,21.3,pf,1655299023
893,tuktoyaktuk,69.4541,-133.0374,35.49,76,10,8.32,ca,1655298934
894,punta arenas,-53.15,-70.9167,42.91,70,40,18.41,cl,1655298909
895,ternate,0.8,127.4,80.82,79,93,4.92,id,1655298816
896,santa cruz,-17.8,-63.1667,67.46,63,0,13.8,cr,1655299167
897,punta arenas,-53.15,-70.9167,42.91,70,40,18.41,cl,1655298909
898,east london,-33.0153,27.9116,59.94,47,0,29.93,za,1655299270
899,sakakah,29.9697,40.2064,105.37,10,0,2.1,sa,1655299332
900,bredasdorp,-34.5322,20.0403,57.18,51,13,8.16,za,1655298922
901,busselton,-33.65,115.3333,62.01,80,87,11.83,au,1655298880
902,hithadhoo,-0.6,73.0833,82.94,69,32,5.06,mv,1655299113
903,mataura,-46.1927,168.8643,44.47,96,75,4.54,pf,1655298996
904,new norfolk,-42.7826,147.0587,46.92,88,100,1.9,au,1655299067
905,inirida,3.8653,-67.9239,70.86,99,100,0.6,co,1655299339
906,chuy,-33.6971,-53.4616,55.62,72,42,3.62,uy,1655299069
907,nhulunbuy,-12.2333,136.7667,77.61,88,40,8.05,au,1655299342
908,benghazi,32.1167,20.0667,79.03,63,0,14.92,ly,1655299127
909,khatanga,71.9667,102.5,63.39,31,10,12.01,ru,1655299057
910,sioux lookout,50.1001,-91.917,62.67,88,40,4.61,ca,1655299197
911,rikitea,-23.1203,-134.9692,72.55,70,72,5.79,pf,1655298920
912,ushuaia,-54.8,-68.3,42.46,70,75,7.81,ar,1655298935
913,kruisfontein,-34.0033,24.7314,53.11,63,19,20.85,za,1655299349
914,amapa,1.0,-52.0,81.36,71,98,5.12,br,1655299350
915,yellowknife,62.456,-114.3525,61.32,63,75,6.91,ca,1655299039
916,compostela,7.6731,126.0889,74.62,92,51,2.13,mx,1655299352
917,caravelas,-17.7125,-39.2481,76.84,48,70,8.68,br,1655299354
918,albany,42.6001,-73.9662,70.65,68,25,2.46,au,1655298700
919,hermanus,-34.4187,19.2345,58.8,54,25,4.25,za,1655299128
920,lompoc,34.6391,-120.4579,63.79,89,0,3.44,us,1655299358
921,hermanus,-34.4187,19.2345,58.8,54,25,4.25,za,1655299128
922,namibe,-15.1961,12.1522,73.47,56,19,9.62,ao,1655298832
923,coihaique,-45.5752,-72.0662,37.35,93,40,5.75,cl,1655299361
924,castro,-24.7911,-50.0119,52.97,78,100,1.81,cl,1655299175
925,hamilton,39.1834,-84.5333,85.77,77,0,8.05,bm,1655299298
926,biltine,14.5333,20.9167,97.09,25,100,5.68,td,1655299364
927,hailey,43.5196,-114.3153,36.81,75,0,4.61,us,1655299365
928,lodja,-3.4833,23.4333,91.51,36,97,1.41,cd,1655299367
929,hermanus,-34.4187,19.2345,58.8,54,25,4.25,za,1655299128
930,hermanus,-34.4187,19.2345,58.8,54,25,4.25,za,1655299128
931,saint george,37.1041,-113.5841,68.59,21,0,5.75,bm,1655299371
932,thompson,55.7435,-97.8558,62.76,100,100,3.44,ca,1655299158
933,clyde river,70.4692,-68.5914,36.36,92,95,5.14,ca,1655299125
934,albany,42.6001,-73.9662,70.65,68,25,2.46,au,1655298700
935,bethel,41.3712,-73.414,75.52,66,0,10.36,us,1655298965
936,seddon,-37.8068,144.8916,55.26,85,40,18.41,nz,1655299379
937,khatanga,71.9667,102.5,63.39,31,10,12.01,ru,1655299057
938,busselton,-33.65,115.3333,62.01,80,87,11.83,au,1655298880
939,mar del plata,-38.0023,-57.5575,51.94,79,74,4.61,ar,1655299383
940,ushuaia,-54.8,-68.3,42.46,70,75,7.81,ar,1655298935
941,arraial do cabo,-22.9661,-42.0278,73.36,46,20,6.91,br,1655299385
942,itaueira,-7.6033,-43.0256,80.89,55,69,11.52,br,1655299386
943,saskylakh,71.9167,114.0833,51.91,38,0,9.57,ru,1655298976
944,cape town,-33.9258,18.4232,62.38,70,26,5.99,za,1655298757
945,alta floresta,-9.8756,-56.0861,84.02,65,0,1.14,br,1655299389
946,krasnoselkup,65.7,82.4667,71.73,53,100,3.96,ru,1655299391
947,kendari,-3.945,122.4989,76.57,89,100,3.24,id,1655299392
948,kloulklubed,7.0419,134.2556,77.5,77,99,13.11,pw,1655299393
949,mount gambier,-37.8333,140.7667,54.27,91,83,11.48,au,1655299182
950,vaini,-21.2,-175.2,71.76,88,75,4.61,to,1655299149
951,carroll,39.5501,-77.0164,79.02,70,0,1.99,us,1655299396
952,north myrtle beach,33.816,-78.68,85.1,75,0,8.05,us,1655299356
953,shiraoi,42.55,141.35,59.2,96,100,11.59,jp,1655299398
954,albany,42.6001,-73.9662,70.65,68,25,2.46,au,1655298700
955,busselton,-33.65,115.3333,62.01,80,87,11.83,au,1655298880
956,guerrero negro,27.9769,-114.0611,60.26,92,1,9.06,mx,1655298946
957,west point,33.6076,-88.6503,84.13,81,0,5.75,us,1655299404
958,george town,5.4112,100.3354,82.33,85,40,4.61,ky,1655299323
959,mishan,45.55,131.8833,55.06,91,100,5.97,cn,1655299406
960,ushuaia,-54.8,-68.3,42.46,70,75,7.81,ar,1655298935
961,rikitea,-23.1203,-134.9692,72.55,70,72,5.79,pf,1655298920
962,moyale,3.5167,39.0584,80.73,40,7,11.39,et,1655299409
963,ancud,-41.8697,-73.8203,46.22,93,22,4.07,cl,1655298998
964,new hope,45.038,-93.3866,72.93,62,0,11.5,us,1655299411
965,krasnohrad,49.3814,35.4402,70.11,46,99,12.24,ua,1655299413
966,terney,45.0503,136.6092,52.39,84,100,5.3,ru,1655299414
967,louis trichardt,-23.0439,29.9032,75.11,25,0,10.27,za,1655299415
968,clyde river,70.4692,-68.5914,36.36,92,95,5.14,ca,1655299125
969,vanimo,-2.6741,141.3028,79.86,85,89,6.22,pg,1655299418
970,yellowknife,62.456,-114.3525,61.32,63,75,6.91,ca,1655299039
971,port alfred,-33.5906,26.891,53.19,66,99,10.0,za,1655298983
972,ponta do sol,32.6667,-17.1,76.01,80,21,13.24,cv,1655299049
973,bonavista,48.6499,-53.1147,45.05,80,100,11.72,ca,1655299424
974,kruisfontein,-34.0033,24.7314,53.11,63,19,20.85,za,1655299349
975,hermanus,-34.4187,19.2345,58.8,54,25,4.25,za,1655299128
976,rikitea,-23.1203,-134.9692,72.55,70,72,5.79,pf,1655298920
977,cape town,-33.9258,18.4232,62.38,70,26,5.99,za,1655298757
978,mahebourg,-20.4081,57.7,74.25,83,75,11.5,mu,1655299316
979,atuona,-9.8,-139.0333,78.13,67,61,21.3,pf,1655299023
980,hobart,-42.8794,147.3294,47.26,96,75,5.75,au,1655298825
981,rikitea,-23.1203,-134.9692,72.55,70,72,5.79,pf,1655298920
982,mataura,-46.1927,168.8643,44.47,96,75,4.54,pf,1655298996
983,viedma,-40.8135,-62.9967,49.19,83,4,4.45,ar,1655299436
984,cockburn town,21.4612,-71.1419,81.09,76,2,18.28,tc,1655299292
985,atuona,-9.8,-139.0333,78.13,67,61,21.3,pf,1655299023
986,ushuaia,-54.8,-68.3,42.46,70,75,7.81,ar,1655298935
987,busselton,-33.65,115.3333,62.01,80,87,11.83,au,1655298880
988,atuona,-9.8,-139.0333,78.13,67,61,21.3,pf,1655299023
989,avarua,-21.2078,-159.775,75.25,83,20,6.91,ck,1655299442
990,bluff,-46.6,168.3333,44.8,81,100,21.65,nz,1655298924
991,severo-kurilsk,50.6789,156.125,47.64,89,96,7.96,ru,1655298964
992,panaba,21.2833,-88.2667,80.6,77,8,8.59,mx,1655299446
993,lompoc,34.6391,-120.4579,63.79,89,0,3.44,us,1655299358
994,punta arenas,-53.15,-70.9167,42.91,70,40,18.41,cl,1655298909
995,kabo,7.6994,18.629,96.3,36,95,2.15,cf,1655299449
996,mikuni,36.2171,136.1519,67.91,93,100,6.76,jp,1655299450
997,bluff,-46.6,168.3333,44.8,81,100,21.65,nz,1655298924
998,portland,45.5234,-122.6762,51.73,88,75,3.44,au,1655298640
999,georgetown,5.4112,100.3354,82.33,86,40,4.61,sh,1655298922
1000,abaza,52.655,90.0928,62.67,95,91,2.06,ru,1655299456
1001,pisco,-13.7,-76.2167,60.85,72,100,4.61,pe,1655299150
1002,formosa,-26.1775,-58.1781,62.58,67,0,11.5,ar,1655299458
1003,rikitea,-23.1203,-134.9692,72.55,70,72,5.79,pf,1655298920
1004,albany,42.6001,-73.9662,70.65,68,25,2.46,au,1655298700
1005,alofi,-19.0595,-169.9187,73.29,100,62,9.22,nu,1655299461
1006,nemuro,43.3236,145.575,52.23,91,100,16.04,jp,1655299462
1007,clyde river,70.4692,-68.5914,36.36,92,95,5.14,ca,1655299125
1008,jiazi,22.8779,116.067,78.87,87,45,4.68,cn,1655299464
1009,nemuro,43.3236,145.575,52.23,91,100,16.04,jp,1655299462
1010,bhanvad,21.9264,69.7736,90.16,56,97,16.24,in,1655299467
1011,medicine hat,50.0501,-110.6683,52.79,93,100,36.82,ca,1655299405
1012,dikson,73.5069,80.5464,38.61,75,14,6.62,ru,1655299299
1013,albany,42.6001,-73.9662,70.65,68,25,2.46,au,1655298700
1014,gidole,5.65,37.3667,72.95,42,31,2.91,et,1655299471
1015,muros,42.7762,-9.0603,81.09,56,98,3.47,es,1655299473
1016,rikitea,-23.1203,-134.9692,72.55,70,72,5.79,pf,1655298920
1017,leiyang,26.4024,112.8591,75.88,85,100,4.7,cn,1655299475
1018,manjeshwar,12.7194,74.8861,83.35,76,100,6.4,in,1655299476
1019,saskylakh,71.9167,114.0833,51.91,38,0,9.57,ru,1655298976
1020,port alfred,-33.5906,26.891,53.19,66,99,10.0,za,1655298983
1021,tigil,57.8,158.6667,44.24,80,100,1.39,ru,1655299479
1022,tiznit,29.5833,-9.5,80.76,47,34,10.67,ma,1655299480
1023,tabuk,17.4189,121.4443,77.14,90,100,3.29,sa,1655299482
1024,darhan,49.4867,105.9228,73.49,49,100,2.24,mn,1655299483
1025,tuatapere,-46.1333,167.6833,44.35,91,100,6.98,nz,1655299484
1026,mar del plata,-38.0023,-57.5575,51.94,79,74,4.61,ar,1655299383
1027,sisimiut,66.9395,-53.6735,37.9,56,24,8.19,gl,1655299487
1028,chuy,-33.6971,-53.4616,55.62,72,42,3.62,uy,1655299069
1029,san patricio,28.017,-97.5169,84.88,77,100,12.48,mx,1655299264
1030,ulladulla,-35.35,150.4667,55.26,57,2,9.28,au,1655299490
1031,kapaa,22.0752,-159.319,78.78,96,75,12.66,us,1655299054
1032,ushuaia,-54.8,-68.3,42.46,70,75,7.81,ar,1655298935
1033,khatanga,71.9667,102.5,63.39,31,10,12.01,ru,1655299057
1034,suzano,-23.5425,-46.3108,63.05,69,25,4.12,br,1655299495
1035,yellowknife,62.456,-114.3525,61.32,63,75,6.91,ca,1655299039
1036,broome,42.2506,-75.833,72.86,71,0,4.61,au,1655299261
1037,helong,42.5397,128.9972,51.94,97,100,2.17,cn,1655299499
1038,victoria,22.2855,114.1577,77.32,93,100,1.99,sc,1655299031
1039,tianpeng,30.9866,103.9393,81.72,61,100,3.91,cn,1655299501
1040,codrington,-38.2667,141.9667,55.63,89,97,17.96,ag,1655299209
1041,east london,-33.0153,27.9116,59.94,47,0,29.93,za,1655299270
1042,rikitea,-23.1203,-134.9692,72.55,70,72,5.79,pf,1655298920
1043,anshun,26.25,105.9333,64.11,80,98,3.65,cn,1655299505
1044,ballina,-28.8667,153.5667,57.02,99,0,6.51,au,1655299506
1045,bluff,-46.6,168.3333,44.8,81,100,21.65,nz,1655298924
1046,sibolga,1.7427,98.7792,77.07,86,100,1.77,id,1655299509
1047,pundaguitan,6.3711,126.1689,82.9,77,31,13.13,ph,1655299510
1048,isangel,-19.55,169.2667,76.59,84,45,13.87,vu,1655299089
1049,qaanaaq,77.484,-69.3632,29.12,62,27,1.99,gl,1655299514
1050,saint-leu,-21.15,55.2833,76.06,70,23,5.06,re,1655299515
1051,kapaa,22.0752,-159.319,78.78,96,75,12.66,us,1655299054
1052,new norfolk,-42.7826,147.0587,46.92,88,100,1.9,au,1655299067
1053,iskateley,67.6803,53.1512,58.39,50,5,10.11,ru,1655299519
1054,muros,42.7762,-9.0603,81.09,56,98,3.47,es,1655299473
1055,ushuaia,-54.8,-68.3,42.46,70,75,7.81,ar,1655298935
1056,oneonta,42.4529,-75.0638,76.3,79,5,2.08,us,1655299237
1057,sana,15.3547,44.2067,81.54,11,100,26.04,pe,1655299523
1058,grindavik,63.8424,-22.4338,53.55,66,75,17.27,is,1655299524
1059,salalah,17.0151,54.0924,87.89,74,75,14.97,om,1655298984
1060,kalabo,-14.97,22.6814,85.12,20,1,2.21,zm,1655299527
1061,hermanus,-34.4187,19.2345,58.8,54,25,4.25,za,1655299128
1062,pendleton,45.6721,-118.7886,50.4,84,0,8.05,us,1655299529
1063,albany,42.6001,-73.9662,70.65,68,25,2.46,au,1655298700
1064,isa khel,36.6702,68.8443,104.81,10,0,6.38,pk,1655299533
1065,mataura,-46.1927,168.8643,44.47,96,75,4.54,pf,1655298996
1066,padang,-0.9492,100.3543,73.45,85,100,3.51,id,1655299535
1067,zhigansk,66.7697,123.3711,57.45,64,12,16.64,ru,1655298943
1068,belmonte,-15.8631,-38.8828,74.25,62,100,10.87,br,1655299538
1069,albany,42.6001,-73.9662,70.65,68,25,2.46,au,1655298700
1070,upernavik,72.7868,-56.1549,28.98,65,32,5.7,gl,1655299540
1071,bethel,41.3712,-73.414,75.52,66,0,10.36,us,1655298965
1072,hofn,64.2539,-15.2082,50.76,67,100,6.2,is,1655299145
1073,chapada dos guimaraes,-15.4606,-55.7497,65.86,42,5,2.42,br,1655299543
1074,necochea,-38.5473,-58.7368,50.0,67,90,4.92,ar,1655299544
1075,the valley,18.217,-63.0578,85.1,74,40,16.11,ai,1655299006
1076,bilibino,68.0546,166.4372,44.53,59,0,6.38,ru,1655299547
1077,bluefield,37.2698,-81.2223,80.51,87,75,5.75,us,1655299548
1078,laguna,38.421,-121.4238,65.17,63,0,0.0,br,1655299549
1079,jamestown,42.097,-79.2353,76.59,86,33,4.0,sh,1655298950
1080,pemangkat,1.1667,108.9667,79.88,82,100,4.85,id,1655299551
1081,cabo san lucas,22.8909,-109.9124,79.61,57,4,11.81,mx,1655299547
1082,new norfolk,-42.7826,147.0587,46.92,88,100,1.9,au,1655299067
1083,ushuaia,-54.8,-68.3,42.46,70,75,7.81,ar,1655299555
1084,vaini,-21.2,-175.2,71.76,88,75,4.61,to,1655299149
1085,faanui,-16.4833,-151.75,80.29,70,6,20.58,pf,1655299009
1086,ribeira grande,38.5167,-28.7,72.0,78,40,8.05,pt,1655299021
1087,kavieng,-2.5744,150.7967,82.11,77,85,10.98,pg,1655298970
1088,atuona,-9.8,-139.0333,78.13,67,61,21.3,pf,1655299023
1089,hermanus,-34.4187,19.2345,58.8,54,25,4.25,za,1655299128
1090,narasannapeta,18.4167,84.05,86.29,73,78,10.16,in,1655299564
1091,ushuaia,-54.8,-68.3,42.46,70,75,7.81,ar,1655299555
1092,ushuaia,-54.8,-68.3,42.46,70,75,7.81,ar,1655299555
1093,georgetown,5.4112,100.3354,82.33,86,40,4.61,sh,1655298922
1094,bluff,-46.6,168.3333,44.8,81,100,21.65,nz,1655299568
1095,micheweni,-4.9667,39.8333,81.95,64,26,11.74,tz,1655299569
1096,tual,-5.6667,132.75,76.37,91,100,3.96,id,1655299570
1097,warrnambool,-38.3833,142.4833,54.81,90,99,20.83,au,1655299571
1098,cayenne,4.9333,-52.3333,86.09,27,75,6.91,gf,1655299273
1099,bluff,-46.6,168.3333,44.8,81,100,21.65,nz,1655299568
1100,ushuaia,-54.8,-68.3,42.46,70,75,7.81,ar,1655299555
1101,punta arenas,-53.15,-70.9167,42.91,70,40,18.41,cl,1655299576
1102,gambela,8.25,34.5833,86.29,55,89,4.32,et,1655299577
1103,mataura,-46.1927,168.8643,44.47,96,75,4.54,pf,1655298996
1104,ratlam,23.3167,75.0667,95.38,32,66,13.49,in,1655299579
1105,dicabisagan,17.0818,122.4157,81.21,84,10,5.48,ph,1655299580
1106,iisalmi,63.5592,27.1907,62.8,63,100,10.2,fi,1655299582
1107,carballo,43.213,-8.691,80.02,42,100,5.53,es,1655299584
1108,bluff,-46.6,168.3333,44.8,81,100,21.65,nz,1655299568
1109,busselton,-33.65,115.3333,62.01,80,87,11.83,au,1655299586
1110,fort nelson,58.8053,-122.7002,49.59,76,40,0.0,ca,1655299587
1111,wolgast,54.05,13.7667,68.86,55,100,3.27,de,1655299588
